state,jurisdiction,chamber,office,full_name,party,stances,already_searched,seat_link,jurisdiction_from,official_urls,politician_id
IN,,,State Senator,Brett Clark,,0,,current term,representing_state,,46652b6e-6439-4047-8616-0ec86460a2a3
IN,,,Indiana Elected Official,Brian Bosma,,0,,current term,representing_state,,c9b9d91d-b0a9-468f-bc94-df2cfbfc66e5
IN,,,State Senator,Brian Buchanan,,0,,current term,representing_state,,5d57215a-7a47-4650-9c7b-47ff41d6322b
IN,,,State Representative,Brian Evans,,0,,current term,representing_state,,a2b4d349-e535-4e2f-bb20-3a49a2728a57
IN,,,State Representative,Brian Madison,,0,,current term,representing_state,,f2c2a90f-518f-4d2e-ae91-d8dbc63cc965
IN,,,Indiana Elected Official,Brian Paasch,,0,,current term,representing_state,,18de5f53-4022-41e4-a429-5f78e99b3349
IN,,,Indiana Elected Official,Brian Savilla,,0,,current term,representing_state,,0180028f-1097-43ea-92b2-eff6514c4f5c
IN,,,Indiana Elected Official,Brian Tibbs,,0,,current term,representing_state,,011a0787-46a2-4a37-a01d-6553445ff632
IN,,,Indiana Elected Official,Brittany Carroll,,0,,current term,representing_state,,eee187f3-ebff-40b4-a34e-506cbf04935e
IN,,,Indiana Elected Official,Brittany Kloer,,0,,current term,representing_state,,15d7efa7-cf0e-40f1-a867-bd692fe5f855
IN,,,Indiana Elected Official,Bruce Armstrong,,0,,current term,representing_state,,4cd2e408-6fbb-4f3b-9987-df31bcda1fd5
IN,,,Indiana Elected Official,Bryan Mu�oz,,0,,current term,representing_state,,b97a8b8c-c0ae-4ff6-84c8-91dd6d726781
IN,,,State Representative,Bryan Washburn,,0,,current term,representing_state,,901e60ea-518c-4dbe-b4de-4ca0a2c3e521
IN,,,State Senator,Byron Holland,,0,,current term,representing_state,,3a6c6611-c48f-4358-946f-68e521754192
IN,,,State Senator,C. Doriot,,0,,current term,representing_state,,80edd73d-a0f8-4f21-bde9-5d5aa377be4c
IN,,,State Senator,C. Glick,,0,,current term,representing_state,,2afb2183-50b4-4af2-a1c1-c04e4933b614
IN,,,Indiana Elected Official,Camden Chaffee,,0,,current term,representing_state,,d79613eb-78a6-48b8-879d-abaad09d11db
IN,,,State Representative,Carey Hamilton,,0,,current term,representing_state,,4810c896-5f26-41c4-837d-f1e8f5f6dc53
IN,,,State Representative,Carl Seese,,0,,current term,representing_state,,37b130d4-3d3b-4874-90f6-f0a719821730
IN,,,State Representative,Carolyn Jackson,,0,,current term,representing_state,,9ec5d907-b5d8-4f16-8379-703f748b58e0
IN,,,Indiana Elected Official,Catherine Torzewski,,0,,current term,representing_state,,2431e62b-83bc-493b-9691-a62bff7ae1aa
IN,,,Indiana Elected Official,Cecilia Coble,,0,,current term,representing_state,,2b98ac9e-f6b7-4826-8ee3-e5f416f8761c
IN,,,Indiana Elected Official,Cesar Morales,,0,,current term,representing_state,,c4d5f8f6-c6ca-4561-aa5d-bac2143a0ca7
IN,,,State Representative,Chad Harmon,,0,,current term,representing_state,,b185eb57-6226-4d1a-9e31-76acb0c8d552
IN,,,State Representative,Chad Harris,,0,,current term,representing_state,,1df62539-e872-4e2e-8f0a-973b1cd74496
IN,,,State Representative,Chad Meinders,,0,,current term,representing_state,,d68c33ee-f31d-41df-a6a1-50d2850f09da
IN,,,Indiana Elected Official,Chad Wierzbinski,,0,,current term,representing_state,,6a77b02b-c3ab-4e6c-97b5-1a256f895b70
IN,,,State Representative,Charles Goodrich,,0,,current term,representing_state,,d0efd79f-5389-4f44-bd90-0c5df373023b
IN,,,State Representative,Charles Kallas,,0,,current term,representing_state,,0e9e1a6e-2567-4f18-adf6-052f966473fb
IN,,,State Senator,Charles Meeks,,0,,current term,representing_state,,2c6f6e80-d1ff-4b75-9ec2-647fb34a502e
IN,,,Indiana Elected Official,Charles Moseley,,0,,current term,representing_state,,84f52a70-9c9e-4425-b6cc-4805d1af5585
IN,,,State Senator,Charles Mumaw,,0,,current term,representing_state,,216a5420-7b79-44aa-851e-9e3eaab7d429
IN,,,Indiana Elected Official,Cherrish Pryor,,0,,current term,representing_state,,5dd4fa3d-3348-4158-8d77-3b804c095a18
IN,,,Indiana Elected Official,Cheryl Batteiger-smith,,0,,current term,representing_state,,dacf5d5d-8a77-4470-a971-3e4356ba37e6
IN,,,State Representative,Cheryl Musgrave,,0,,current term,representing_state,,18934827-486e-4994-ad83-09f35d27a75d
IN,,,State Senator,Chloe Andis,,0,,current term,representing_state,,f59e0ee6-e90e-489e-a9c4-1c34575ff37a
IN,,,Indiana Elected Official,Chris Cleveland,,0,,current term,representing_state,,935ca848-88bb-4cd9-b06a-46292a736052
IN,,,State Representative,Christella Washington,,0,,current term,representing_state,,87ebd2dc-459f-42d9-a8a0-74ae13b1e68c
IN,,,State Senator,Christian Beaver,,0,,current term,representing_state,,ebf39ec4-597c-4426-accf-8b281d127f74
IN,,,State Representative,Christine Campbell,,0,,current term,representing_state,,43319a92-44e2-4553-987f-2edb7850053e
IN,,,Indiana Elected Official,Christopher Chyung,,0,,current term,representing_state,,e8d1687a-a6dd-4cda-b060-0d064d08bf2b
IN,,,Indiana Elected Official,Christopher Coyle,,0,,current term,representing_state,,bd80401b-67dd-4803-9ce6-583b702e7b86
IN,,,Indiana Elected Official,Christopher Elliott,,0,,current term,representing_state,,7fb69071-9856-4754-ab95-71c3cf2fc40d
IN,,,State Senator,Christopher Garten,,0,,current term,representing_state,,3fe5501c-d04e-4df9-aa5e-3ad1feb08b0b
IN,,,Indiana Elected Official,Christopher Hartig,,0,,current term,representing_state,,d3c9cdfa-0e69-4db4-81e6-b6145b7eb40f
IN,,,Indiana Elected Official,Christopher Jeter,,0,,current term,representing_state,,8598210b-f0f0-4b8e-a61b-ad45abf981d0
IN,,,State Representative,Christopher Judy,,0,,current term,representing_state,,e4befb88-cfd5-4340-b0d8-a1444452b929
IN,,,State Representative,Christopher May,,0,,current term,representing_state,,5f39f8d5-a1d1-44e1-af5c-7abba4f6bf7d
IN,,,Indiana Elected Official,Christy Stutzman,,0,,current term,representing_state,,7606070c-2766-4385-a7f7-b3664d3ba8ea
IN,,,State Representative,Chrystal Sisson,,0,,current term,representing_state,,822a94f4-ac10-44cd-8a45-7cde197d7d3d
IN,,,State Senator,Cindi Clayton,,0,,current term,representing_state,,a86f6dca-53f8-41a0-a9ff-fdc83f6efb20
IN,,,Indiana Elected Official,Cindy Hajicek,,0,,current term,representing_state,,99daa584-c31d-444b-8e9e-dd9b152fb6b5
IN,,,State Representative,Cindy Ledbetter,,0,,current term,representing_state,,cd5fc12d-8d96-41e2-97ca-e00d28b1069a
IN,,,State Representative,Cindy Ziemke,,0,,current term,representing_state,,6581e4e9-5951-4cce-8be2-0c34959817d5
IN,,,State Representative,Claude Reahard,,0,,current term,representing_state,,cedd1efb-1296-430a-bb42-399d64f27357
IN,,,Lieutenant Governor,Clifford Marsiglio,,0,,current term,representing_state,,f5e56980-3067-4c5d-b7a8-a5d88b2f300b
IN,,,Indiana Elected Official,Clyde Allen Perfect,,0,,current term,representing_state,,11991567-4041-4649-85f1-d3cdd79e3be0
IN,,,Secretary of State,Clyde Hager,,0,,current term,representing_state,,a95f03fd-b922-4148-9e15-9ddd2c28043d
IN,,,State Representative,Cody Alsman,,0,,current term,representing_state,,6d9bcfa4-7197-4414-b8dc-247b10b923ad
IN,,,Secretary of State,Connie Lawson,,0,,current term,representing_state,,e2446db6-c2dd-400d-8384-68308face0fd
IN,,,Indiana Elected Official,Cory Criswell,,0,,current term,representing_state,,95e4f47c-a7e4-48c4-8b89-016c4cf3a44a
IN,,,Indiana Elected Official,Coumba Kebe,,0,,current term,representing_state,,7eb64d2a-2e0a-477e-b3fd-50c26809838c
IN,,,Indiana Elected Official,Craig Haggard,,0,,current term,representing_state,,a8ef5f09-5bd2-4acb-9e83-549466878901
IN,,,Indiana Elected Official,Craig Hirsty,,0,,current term,representing_state,,b0028957-e9c1-4756-ace8-67fdb669a60a
IN,,,State Representative,Craig Snow,,0,,current term,representing_state,,4c3f4c61-882e-487b-a1dc-2fafce2539de
IN,,,State Representative,Crystal Henry,,0,,current term,representing_state,,eb01da93-ff1d-4abb-a2b6-ffca36163552
IN,,,State Representative,Curtis Hammitt,,0,,current term,representing_state,,3f7e3e3c-07af-4468-9346-ecd1b1140cf8
IN,,,State Representative,Curtis Nisly,,0,,current term,representing_state,,a421f948-3fca-4646-b675-9227c6beda01
IN,,,Indiana Elected Official,Curtis Theophilus Hill,,0,,current term,representing_state,,10592166-d56a-48a9-a09d-fb7b4c194cfe
IN,,,State Representative,Curtis Ward,,0,,current term,representing_state,,5dc6f2fe-dc56-4ec1-9961-fc0e0f020eab
IN,,,State Senator,Cyndi Carrasco,,0,,current term,representing_state,,326c5247-950b-407d-a10b-1116c49098f0
IN,,,Indiana Elected Official,Cynthia Kirchhofer,,0,,current term,representing_state,,f183f48d-9734-4dc7-8899-0ac063e927a3
IN,,,Indiana Elected Official,Cynthia Reinert,,0,,current term,representing_state,,b7b35b6f-2731-41d2-840e-93cce97f4319
IN,,,State Representative,Dale Basham,,0,,current term,representing_state,,245d3807-f6ee-44be-a321-bd597d0aab7a
IN,,,State Representative,Dale Devon,,0,,current term,representing_state,,eae88f55-a772-4aa7-9bae-8bc4e6c55ced
IN,,,Indiana Elected Official,Dale Mallory,,0,,current term,representing_state,,4165cd3c-8f17-4f27-b128-ce80e0aa30d8
IN,,,State Representative,Dale Nowlin,,0,,current term,representing_state,,11dc7a05-b78f-4187-aa76-111470b94bc8
IN,,,State Representative,Dan Forestal,,0,,current term,representing_state,,be921670-d677-4118-ae05-d573d241084d
IN,,,State Representative,Daniel Bragg,,0,,current term,representing_state,,df3e30fd-a0fa-4742-85e7-d62f1d01004f
IN,,,State Senator,Daniel Dernulc,,0,,current term,representing_state,,3c3d3d80-b2b3-4daa-9496-ff39d33d7a9c
IN,,,Indiana Elected Official,Daniel Leonard,,0,,current term,representing_state,,aee30e8b-9243-479a-80f4-a35f870a55dc
IN,,,State Representative,Daniel Lopez,,0,,current term,representing_state,,dae3cec9-a803-43bd-bb73-39c9e729eaf8
IN,,,Indiana Elected Official,Daniel Sikes,,0,,current term,representing_state,,59fa3f4d-6eeb-4670-9853-b428707b0000
IN,,,State Senator,Darren Vogt,,0,,current term,representing_state,,1df61778-b604-4bf1-abf8-90310cf3350d
IN,,,Indiana Elected Official,Daryl Schmitt,,0,,current term,representing_state,,82bb4a77-7067-474f-a442-0b6c65988323
IN,,,Indiana Elected Official,Dave Heine,,0,,current term,representing_state,,25b37d28-3c79-44bc-b5ee-6ff777d43c5e
IN,,,State Representative,David Abbott,,0,,current term,representing_state,,1e239b16-89e0-4a93-9724-0df547e079f3
IN,,,State Representative,David Hall,,0,,current term,representing_state,,9add96c9-68e0-4215-a9f5-8fd7e28f5510
IN,,,State Representative,David Hewitt,,0,,current term,representing_state,,426312a8-2061-4ccd-b17b-2943ae379f9e
IN,,,State Senator,David Long,,0,,current term,representing_state,,cedf5f7d-47be-4a91-ba77-c6fa4ab54195
IN,,,State Representative,David Mervar,,0,,current term,representing_state,,5b88d45e-f8f8-4009-8cb5-4e08c9e6024a
IN,,,State Senator,David Niezgodski,,0,,current term,representing_state,,275cabb1-7a15-4bcf-88b5-10469a721244
IN,,,State Senator,David Ring,,0,,current term,representing_state,,24875cc6-5a31-4099-8cd8-fe8ddb3b2ca0
IN,,,State Senator,David Sanders,,0,,current term,representing_state,,d8b55659-dd83-449e-9ff5-243758fb8ff6
IN,,,Secretary of State,David Shelton,,0,,current term,representing_state,,ce4a2292-9d86-4283-813c-eced27300261
IN,,,State Senator,David Vinzant,,0,,current term,representing_state,,04a7334f-1540-44ab-92b4-4afd069af290
IN,,,State Representative,David Welsh,,0,,current term,representing_state,,7c6f00f7-f130-41a7-9a96-23f0742a12f7
IN,,,Secretary of State,David Wetterer,,0,,current term,representing_state,,7530f41a-9688-4a5b-b897-d54d88308ac7
IN,,,State Representative,Davyd Jones,,0,,current term,representing_state,,4f082059-2549-49b8-9eb6-2fe80bde1bc5
IN,,,State Representative,Debora Porter,,0,,current term,representing_state,,672d95d1-1aeb-4fe9-8980-5caa47dfddcb
IN,,,Indiana Elected Official,Deborah Chubb,,0,,current term,representing_state,,9e5c8ae8-e560-44ee-9203-c6ba0d9004e1
IN,,,State Representative,Dee Moore,,0,,current term,representing_state,,ba739786-eebc-4079-a81d-63e974eec817
IN,,,State Senator,Dennis Kruse,,0,,current term,representing_state,,b5834c42-15b3-4dfa-b071-f99167b08d8e
IN,,,Indiana Elected Official,Dennis Zent,,0,,current term,representing_state,,0bbfa799-99af-4202-abdc-fc37846af5a4
IN,,,State Senator,Denny Worman,,0,,current term,representing_state,,7ae75b95-ea14-4aa8-aa55-7c53e50c23d5
IN,,,Indiana Elected Official,Derek Molter,,0,,current term,representing_state,,50f26964-e294-49cb-951a-48a61772ff86
IN,,,Attorney General,Destiny Wells,,0,,current term,representing_state,,4741b28e-6724-46f7-9c0d-cf3209f8040e
IN,,,Indiana Elected Official,Dion Bergeron,,0,,current term,representing_state,,7c9368b5-27fa-44a3-9651-b094279f22da
IN,,,State Representative,Dollyne Sherman,,0,,current term,representing_state,,de473c17-f296-4220-962e-357e2eeacab9
IN,,,Indiana Elected Official,Don Bates,,0,,current term,representing_state,,3fb0f088-8660-4545-ad0d-891c8babb350
IN,,,Indiana Elected Official,Donald Lehe,,0,,current term,representing_state,,caf631f5-7fb2-4562-af76-844aadd4fdb3
IN,,,State Representative,Donald Rainwater,,0,,current term,representing_state,,8c1a477c-b3d7-4831-9581-6fa2452db2d3
IN,,,State Representative,Donald Westerhausen,,0,,current term,representing_state,,bffed800-3185-4f34-9548-cbce31b4aee8
IN,,,State Representative,Donna Griffin,,0,,current term,representing_state,,7257c098-9f42-445a-b59c-6a9433ff5af5
IN,,,State Representative,Donna Schaibley,,0,,current term,representing_state,,7eeee145-f432-41b8-918c-ef918f77d949
IN,,,State Representative,Douglas Gutwein,,0,,current term,representing_state,,a05cc4e8-8486-41af-a322-efaf57f0870b
IN,,,State Representative,Douglas Miller,,0,,current term,representing_state,,b03fbb8c-6053-4e86-9729-9a23d35dfddc
IN,,,State Representative,Douglas Rapp,,0,,current term,representing_state,,e2e6f2b7-415c-4143-bada-f35879e9d2bb
IN,,,Indiana Elected Official,Dylan Mchenry,,0,,current term,representing_state,,dad9c628-17dc-45f4-94a2-7a5d4ec379d8
IN,,,Indiana Elected Official,Earl Lynn Harris,,0,,current term,representing_state,,3717269d-4976-486c-b4db-78cb44e049c1
IN,,,Governor,Eddie Melton,,0,,current term,representing_state,,2cc51bdc-7606-4172-ae67-b6cb4e6c70a2
IN,,,Indiana Elected Official,Edmond Soliday,,0,,current term,representing_state,,79bb9e5a-a74a-44ef-a1c4-5b956ad36e5e
IN,,,Indiana Elected Official,Edward Brickley,,0,,current term,representing_state,,423989af-1ed2-4eb3-afb4-c1c4a1b48967
IN,,,State Senator,Edward Charbonneau,,0,,current term,representing_state,,cd1e3219-3ae8-415d-9050-73396fc14ebc
IN,,,State Representative,Edward Clere,,0,,current term,representing_state,,f58ce6de-755d-448f-9c0c-b21f9d386dad
IN,,,Indiana Elected Official,Edward Comstock,,0,,current term,representing_state,,3e0b4a10-bb4c-4f3d-bc98-dc0ce7303763
IN,,,State Representative,Edward Delaney,,0,,current term,representing_state,,3de8d183-2323-45d5-a178-4d24b8f56702
IN,,,State Representative,Edward Joseph Moyer,,0,,current term,representing_state,,0ba6c30f-d494-48ec-abcf-86c2573598cb
IN,,,Indiana Elected Official,Elise Nieshalla,,0,,current term,representing_state,,838ac326-9eeb-491b-92dd-e67da14999cb
IN,,,State Senator,Elizabeth Brown,,0,,current term,representing_state,,92d5cc7e-5381-470e-8ea7-5f388cfbdb55
IN,,,Indiana Elected Official,Elizabeth Rowray,,0,,current term,representing_state,,d9ca3eac-f51d-4d1a-b7ae-df5249459d24
IN,,,Secretary of State,Elizabeth White,,0,,current term,representing_state,,e1698498-2031-48c1-a117-5309e4347059
IN,,,State Representative,Elizabeth Williams,,0,,current term,representing_state,,0e8cc72f-8601-4804-b476-f87055decabd
IN,,,State Representative,Emma Steele,,0,,current term,representing_state,,6bab0126-276b-43c4-91fa-5fff573d51a9
IN,,,Indiana Elected Official,Eric Bassler,,0,,current term,representing_state,,4d18ab44-ae01-48f0-89ac-fde73bb5cd42
IN,,,Indiana Elected Official,Eric Doden,,0,,current term,representing_state,,d5ba871f-73eb-476f-ba85-b9b543ddea37
IN,,,Governor,Eric Holcomb,,0,,current term,representing_state,,fd26849e-b8d3-4bce-810b-ab9922ac6191
IN,,,State Senator,Eric Koch,,0,,current term,representing_state,,f214d00d-f073-4c9c-8047-b6507df82ea6
IN,,,Indiana Elected Official,Eric Orr,,0,,current term,representing_state,,57a61f49-006c-4c8f-926b-42fedd87f235
IN,,,Indiana Elected Official,Eric Shotwell,,0,,current term,representing_state,,2fe6fbb1-6d6e-4066-9c16-a2529302fe5c
IN,,,Indiana Elected Official,Erica Lawrence,,0,,current term,representing_state,,582f158d-9a96-4598-8e1e-df9aafd5d6f3
IN,,,Indiana Elected Official,Erika Robinson-watkins,,0,,current term,representing_state,,c8de3564-9537-4413-b122-f5fdddeae86a
IN,,,State Representative,Ethan Lawson,,0,,current term,representing_state,,e869ec2a-2b8e-4b1f-a725-3f8cd4a2c48a
IN,,,Indiana Elected Official,Ethan Manning,,0,,current term,representing_state,,65534e3a-7ea3-4e85-98f8-57c6c3082ad2
IN,,,Indiana Elected Official,Ethan Sweetland-may,,0,,current term,representing_state,,5f3e294b-21b1-4f02-9d7e-acab821ecf77
IN,,,Indiana Elected Official,Eugene Dooley,,0,,current term,representing_state,,4b62501c-2b3e-4c37-abd0-5a4afd857afe
IN,,,State Representative,Eugene Rinehart,,0,,current term,representing_state,,a711c6a0-0611-4b7b-8cbd-977f15272f7b
IN,,,Indiana Elected Official,Evan Mcmullen,,0,,current term,representing_state,,77e5b236-b6fb-4c59-8add-7f002ae15dff
IN,,,Indiana Elected Official,Evan Shearin,,0,,current term,representing_state,,521a35a8-d4d5-4b2e-98e4-3cacd552a9ae
IN,,,Indiana Elected Official,Everlla Brooks,,0,,current term,representing_state,,e5ff6e29-f7b5-4475-a48b-82dbc394b5ba
